lat,lon,tags,osm_id,osm_type
39.2969195,9.0904995,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Via Cagliari 136', 'operator': 'Arst Spa', 'public_transport': 'platform'}",8972560232,node
39.2962188,9.0913334,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Sestu Via Vittorio Veneto 51', 'operator': 'Arst Spa', 'public_transport': 'platform'}",8972560233,node
39.2940115,9.0899818,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Via Vittorio Veneto - Chiesa', 'operator': 'Arst Spa', 'public_transport': 'platform', 'shelter': 'no', 'tactile_paving': 'no'}",8972560234,node
40.3204049,9.3232913,"{'addr:city': 'Nuoro', 'addr:postcode': '08100', 'addr:street': 'Via Alberto La Marmora', 'name': 'Nuoro', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'station', 'railway': 'station', 'train': 'yes'}",9020705555,node
40.8946973,9.6139082,"{'name': 'Porto Istana', 'public_transport': 'platform'}",9048937005,node
41.0278021,9.5489524,"{'bench': 'yes', 'bin': 'no', 'lit': 'yes', 'name': 'Porto Rotondo', 'public_transport': 'platform', 'shelter': 'no', 'tactile_paving': 'no'}",9048937007,node
40.9305945,9.4095406,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Caresi', 'public_transport': 'platform'}",9049000507,node
39.0284143,9.0276625,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Porto Columbu Via Maestrale 28', 'public_transport': 'platform', 'ref': '10361'}",9053590733,node
39.0322788,9.0285845,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Perd`E Sali', 'public_transport': 'platform', 'ref': '10359', 'shelter': 'yes'}",9053590765,node
40.9253771,9.515091,"{'ferry': 'yes', 'name': 'MOLO 1 BIS', 'public_transport': 'stop_position'}",9055782507,node
40.9219021,9.5193704,"{'amenity': 'ferry_terminal', 'ferry': 'yes', 'name': 'Molo 9', 'public_transport': 'stop_position'}",9055782508,node
40.9246332,9.4983554,"{'local_ref': '1', 'name': 'Olbia', 'operator': 'Rete Ferroviaria Italiana', 'operator:short': 'RFI', 'operator:wikidata': 'Q1060049', 'public_transport': 'stop_position', 'railway': 'stop', 'ref': '1', 'train': 'yes'}",9144354097,node
39.1456795,8.3078217,"{'bus': 'yes', 'highway': 'bus_stop', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'platform'}",9159984681,node
39.14561,8.3077345,"{'bus': 'yes', 'highway': 'bus_stop', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'platform'}",9159984682,node
39.1175691,8.2595056,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'La Caletta', 'network': 'Linea 825, Linea 824', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'platform', 'ref': '8305'}",9160508472,node
39.1445661,8.2248468,"{'bench': 'no', 'bin': 'no', 'highway': 'bus_stop', 'lit': 'no', 'name': 'Capo Sandalo', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'shelter': 'no'}",9161943745,node
39.1260888,8.3046997,{'highway': 'bus_stop'},9162130417,node
39.1265485,8.3045518,{'highway': 'bus_stop'},9162130418,node
39.3112658,8.5348641,"{'bench': 'yes', 'bin': 'yes', 'highway': 'bus_stop', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'shelter': 'yes', 'tactile_paving': 'no'}",9166505496,node
39.3148188,8.4362484,"{'highway': 'bus_stop', 'operator': 'ARST', 'operator:wikidata': 'Q3601148'}",9167217127,node
39.1898584,9.1500552,"{'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform', 'shelter': 'no'}",9171322207,node
39.1899167,9.1501045,"{'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform', 'shelter': 'no'}",9171322208,node
40.7446163,8.5609539,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Via Giuseppe Saragat', 'public_transport': 'platform'}",9216468718,node
39.3438424,9.3602689,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'fermata arst', 'public_transport': 'platform'}",9291614884,node
39.2946408,8.6424099,"{'name': 'Villamassargia-Domusnovas', 'operator': 'Rete Ferroviaria Italiana', 'operator:short': 'RFI', 'operator:wikidata': 'Q1060049', 'public_transport': 'stop_position', 'railway': 'stop', 'ref': '3', 'train': 'yes'}",9308316056,node
39.2947643,8.6424533,"{'name': 'Villamassargia-Domusnovas', 'operator': 'Rete Ferroviaria Italiana', 'operator:short': 'RFI', 'operator:wikidata': 'Q1060049', 'public_transport': 'stop_position', 'railway': 'stop', 'ref': '1', 'train': 'yes'}",9308316057,node
39.2947584,8.6423731,"{'name': 'Villamassargia-Domusnovas', 'operator': 'Rete Ferroviaria Italiana', 'operator:short': 'RFI', 'operator:wikidata': 'Q1060049', 'public_transport': 'station', 'railway': 'station', 'source': 'https://github.com/trainline-eu/stations', 'train': 'yes', 'uic_ref': '8312952', 'website': 'https://www.rfi.it/it/stazioni/villamassargia-domusnovas.html', 'wikidata': 'Q3971329', 'wikimedia_commons': 'Category:Villamassargia-Domusnovas_train_station', 'wikipedia': 'it:Stazione di Villamassargia-Domusnovas'}",9308316058,node
39.1647057,8.512295,"{'name': 'Carbonia Serbariu', 'operator': 'Rete Ferroviaria Italiana', 'operator:short': 'RFI', 'operator:wikidata': 'Q1060049', 'public_transport': 'stop_position', 'railway': 'stop', 'train': 'yes'}",9308316059,node
39.1646617,8.512201,"{'name': 'Carbonia Serbariu', 'operator': 'Rete Ferroviaria Italiana', 'operator:short': 'RFI', 'operator:wikidata': 'Q1060049', 'public_transport': 'stop_position', 'railway': 'stop', 'train': 'yes'}",9308316060,node
39.304598,8.965733,"{'name': 'Decimomannu', 'operator': 'Rete Ferroviaria Italiana', 'operator:short': 'RFI', 'operator:wikidata': 'Q1060049', 'public_transport': 'stop_position', 'railway': 'stop', 'ref': '4', 'train': 'yes'}",9308508186,node
39.3045384,8.9656737,"{'name': 'Decimomannu', 'operator': 'Rete Ferroviaria Italiana', 'operator:short': 'RFI', 'operator:wikidata': 'Q1060049', 'public_transport': 'stop_position', 'railway': 'stop', 'ref': '5', 'train': 'yes'}",9308508187,node
39.2163277,9.1076597,"{'name': 'Cagliari', 'name:it': 'Cagliari', 'name:ja': 'カリャリ', 'name:ko': '칼리아리', 'name:ru': 'Кальяри', 'name:sc': 'Casteddu', 'name:zh': '卡利亚里', 'network:wikidata': 'Q1060049', 'operator': 'Rete Ferroviaria Italiana', 'operator:short': 'RFI', 'operator:wikidata': 'Q1060049', 'public_transport': 'station', 'railway': 'station', 'source': 'https://github.com/trainline-eu/stations', 'train': 'yes', 'uic_ref': '8312891', 'website': 'https://www.rfi.it/it/stazioni/cagliari.html', 'wheelchair': 'yes', 'wikidata': 'Q3969151', 'wikimedia_commons': 'Category:Cagliari_train_station', 'wikipedia': 'it:Stazione di Cagliari'}",9308588269,node
39.4260739,8.9165312,"{'name': 'Serramanna-Nuraminis', 'operator': 'Rete Ferroviaria Italiana', 'operator:short': 'RFI', 'operator:wikidata': 'Q1060049', 'public_transport': 'stop_position', 'railway': 'stop', 'ref': '2', 'train': 'yes'}",9308983339,node
39.257193,9.0629625,"{'iata': 'CAG', 'name': 'Elmas Aeroporto', 'operator': 'Rete Ferroviaria Italiana', 'operator:short': 'RFI', 'operator:wikidata': 'Q1060049', 'public_transport': 'station', 'railway': 'station', 'source': 'https://github.com/trainline-eu/stations', 'train': 'yes', 'uic_ref': '8312819', 'website': 'https://www.rfi.it/it/stazioni/elmas-aeroporto.html', 'wheelchair': 'yes', 'wikidata': 'Q16609163', 'wikimedia_commons': 'Category:Elmas_Aeroporto_train_station', 'wikipedia': 'it:Stazione di Elmas Aeroporto'}",9308988100,node
39.3813993,8.9358496,"{'name': 'Villasor', 'operator': 'Rete Ferroviaria Italiana', 'operator:short': 'RFI', 'operator:wikidata': 'Q1060049', 'public_transport': 'stop_position', 'railway': 'stop', 'ref': '2', 'train': 'yes'}",9308994741,node
39.4829444,8.8990178,"{'name': 'Samassi-Serrenti', 'operator': 'Rete Ferroviaria Italiana', 'operator:short': 'RFI', 'operator:wikidata': 'Q1060049', 'public_transport': 'stop_position', 'railway': 'stop', 'ref': '2', 'train': 'yes'}",9308997456,node
39.557964,8.8010058,"{'name': 'San Gavino', 'operator': 'Rete Ferroviaria Italiana', 'operator:short': 'RFI', 'operator:wikidata': 'Q1060049', 'public_transport': 'stop_position', 'railway': 'stop', 'ref': '5', 'train': 'yes'}",9310474723,node
39.5578627,8.800865,"{'name': 'San Gavino', 'operator': 'Rete Ferroviaria Italiana', 'operator:short': 'RFI', 'operator:wikidata': 'Q1060049', 'public_transport': 'stop_position', 'railway': 'stop', 'ref': '3', 'train': 'yes'}",9310474724,node
39.5578001,8.800778,"{'name': 'San Gavino', 'operator': 'Rete Ferroviaria Italiana', 'operator:short': 'RFI', 'operator:wikidata': 'Q1060049', 'public_transport': 'stop_position', 'railway': 'stop', 'ref': '2', 'train': 'yes'}",9310474725,node
39.5578666,8.8008964,"{'name': 'San Gavino', 'operator': 'Rete Ferroviaria Italiana', 'operator:short': 'RFI', 'operator:wikidata': 'Q1060049', 'public_transport': 'station', 'railway': 'station', 'short_name': 'S.Gavino', 'source': 'https://github.com/trainline-eu/stations', 'train': 'yes', 'uic_ref': '8776213', 'website': 'https://www.rfi.it/it/stazioni/s-gavino.html', 'wikidata': 'Q3970794', 'wikimedia_commons': 'Category:San_Gavino_train_station', 'wikipedia': 'it:Stazione di San Gavino'}",9310474726,node
39.5577709,8.8007374,"{'name': 'San Gavino', 'operator': 'Rete Ferroviaria Italiana', 'operator:short': 'RFI', 'operator:wikidata': 'Q1060049', 'public_transport': 'stop_position', 'railway': 'stop', 'ref': '1', 'train': 'yes'}",9310474727,node
40.6095882,8.9340379,"{'name': 'Ozieri-Chilivani', 'operator': 'Rete Ferroviaria Italiana', 'operator:short': 'RFI', 'operator:wikidata': 'Q1060049', 'public_transport': 'stop_position', 'railway': 'stop', 'ref': '1', 'train': 'yes'}",9310483024,node
40.6099203,8.9340759,"{'name': 'Ozieri-Chilivani', 'public_transport': 'stop_position', 'railway': 'stop', 'ref': '5', 'train': 'yes'}",9310483025,node
40.6096928,8.9339499,"{'name': 'Ozieri-Chilivani', 'operator': 'Rete Ferroviaria Italiana', 'operator:short': 'RFI', 'operator:wikidata': 'Q1060049', 'public_transport': 'stop_position', 'railway': 'stop', 'ref': '3', 'train': 'yes'}",9310483026,node
40.6097249,8.9339285,"{'name': 'Ozieri-Chilivani', 'operator': 'Rete Ferroviaria Italiana', 'operator:short': 'RFI', 'operator:wikidata': 'Q1060049', 'public_transport': 'stop_position', 'railway': 'stop', 'ref': '4', 'train': 'yes'}",9310483027,node
40.6095426,8.9337308,"{'name': 'Ozieri-Chilivani', 'operator': 'Rete Ferroviaria Italiana', 'operator:short': 'RFI', 'operator:wikidata': 'Q1060049', 'public_transport': 'station', 'railway': 'station', 'railway:position': '213.3 / 0.0', 'railway:position:exact': '213.320 / 0.000', 'source': 'https://github.com/trainline-eu/stations', 'train': 'yes', 'uic_ref': '8312862', 'website': 'https://www.rfi.it/it/stazioni/ozieri-chilivani.html', 'wikidata': 'Q3970379', 'wikimedia_commons': 'Category:Ozieri-Chilivani_train_station', 'wikipedia': 'it:Stazione di Ozieri-Chilivani'}",9310483028,node
39.2432389,9.1193369,"{'bench': 'no', 'bin': 'no', 'highway': 'bus_stop', 'lit': 'no', 'name': 'Pirri Via Montecassino Giua', 'shelter': 'no', 'tactile_paving': 'no'}",9558235617,node
39.240245,9.1075092,"{'bench': 'yes', 'bin': 'no', 'bus': 'yes', 'check_date:shelter': '2025-02-17', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Cornalias (ang. via Brianza)', 'operator': 'CTM', 'public_transport': 'platform', 'shelter': 'yes', 'tactile_paving': 'yes'}",9635553176,node
39.2412825,9.1079058,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Cinquini (fronte via da Paganello)', 'public_transport': 'platform', 'shelter': 'no'}",9635553180,node
39.2421041,9.1106116,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Cinquini (parco San Michele)', 'public_transport': 'platform'}",9635553181,node
39.2389816,9.1067577,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Quirra (fronte mercato)', 'public_transport': 'platform', 'shelter': 'yes'}",9635553182,node
39.2409427,9.1203359,"{'bus': 'yes', 'check_date:shelter': '2025-02-25', 'departures_board': 'realtime', 'highway': 'bus_stop', 'name': 'Santa Maria Chiara (fronte via Calamattia)', 'operator': 'CTM', 'public_transport': 'platform', 'ref': '0240', 'shelter': 'no'}",9645266741,node
39.3108791,8.9753211,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Aie (Casa di Cura)', 'public_transport': 'platform', 'ref': '2104'}",9646867300,node
40.2607517,9.6252304,"{'bench': 'no', 'bin': 'no', 'highway': 'bus_stop', 'shelter': 'no', 'tactile_paving': 'no'}",9729277895,node
39.251703,9.198457,"{'bus': 'yes', 'highway': 'bus_stop', 'name': ""Via dell'Artigianato"", 'public_transport': 'platform'}",9767675931,node
40.5957521,8.566626,"{'bus': 'yes', 'departures_board': 'no', 'highway': 'bus_stop', 'public_transport': 'platform', 'shelter': 'yes'}",9810722056,node
40.5937441,8.5679113,"{'bus': 'yes', 'departures_board': 'no', 'highway': 'bus_stop', 'public_transport': 'platform'}",9810722057,node
40.5933728,8.5699529,"{'bus': 'yes', 'departures_board': 'no', 'highway': 'bus_stop', 'public_transport': 'platform', 'shelter': 'yes'}",9810722058,node
40.5902906,8.5722936,"{'bus': 'yes', 'departures_board': 'no', 'highway': 'bus_stop', 'public_transport': 'platform'}",9810722059,node
40.5891621,8.5690931,"{'bus': 'yes', 'departures_board': 'no', 'highway': 'bus_stop', 'public_transport': 'platform', 'shelter': 'yes'}",9810722060,node
40.5899369,8.5691157,"{'bus': 'yes', 'departures_board': 'no', 'highway': 'bus_stop', 'public_transport': 'platform', 'shelter': 'yes'}",9810722061,node
40.5920107,8.5625109,"{'bus': 'yes', 'departures_board': 'no', 'highway': 'bus_stop', 'public_transport': 'platform', 'shelter': 'yes'}",9810722062,node
39.2523089,9.0824715,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'departures_board': 'timetable', 'highway': 'bus_stop', 'lit': 'no', 'name': ""Elmas (ang. via dell'Autonomia)"", 'public_transport': 'platform', 'ref': '0129', 'shelter': 'no', 'tactile_paving': 'no'}",9820783350,node
39.2577827,9.0728078,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'no', 'public_transport': 'platform', 'shelter': 'no', 'tactile_paving': 'no'}",9820813263,node
39.0682532,8.6340969,{'highway': 'bus_stop'},9861119945,node
39.0479738,8.6303754,{'highway': 'bus_stop'},9861144488,node
39.0682653,8.6340104,{'highway': 'bus_stop'},9861152982,node
39.0479622,8.6302797,{'highway': 'bus_stop'},9861157732,node
39.0511351,8.6293603,"{'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform'}",9861158683,node
39.0647396,8.4470557,"{'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform'}",9861161479,node
39.0511472,8.629407,"{'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform'}",9861162491,node
39.1538337,8.2289363,{'highway': 'bus_stop'},9862813421,node
39.8834419,8.4390236,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'no', 'name': 'San Giovanni di Sinis', 'public_transport': 'platform', 'shelter': 'no', 'tactile_paving': 'no'}",9864578467,node
39.0606236,8.4477363,"{'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform'}",9866908143,node
39.0676196,8.4469275,{'highway': 'bus_stop'},9866928024,node
39.0710193,8.4466953,"{'highway': 'bus_stop', 'public_transport': 'platform'}",9866928025,node
39.060342,8.4476295,"{'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform'}",9866930188,node
39.0709142,8.4465742,"{'highway': 'bus_stop', 'public_transport': 'platform'}",9866946194,node
38.9824592,8.4422496,"{'highway': 'bus_stop', 'public_transport': 'platform'}",9871136017,node
39.0584313,8.4624328,"{'bus': 'yes', 'highway': 'bus_stop', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'platform'}",9871775192,node
39.0587882,8.4602065,"{'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform'}",9871783248,node
38.9664619,8.7668403,{'highway': 'bus_stop'},9873124084,node
39.0045856,8.6432737,{'highway': 'bus_stop'},9873138744,node
39.0027873,8.6447263,{'highway': 'bus_stop'},9873161800,node
39.0027271,8.6446656,{'highway': 'bus_stop'},9873161801,node
39.0128051,9.0013625,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'departures_board': 'timetable', 'highway': 'bus_stop', 'lit': 'yes', 'public_transport': 'platform', 'shelter': 'no', 'source': 'https://www.follesa.com/linea-urbana/', 'tactile_paving': 'no'}",9877603620,node
39.1418374,8.3081341,"{'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform'}",9879764147,node
39.1460548,8.2505803,{'highway': 'bus_stop'},9879764148,node
39.1463425,8.2580757,{'highway': 'bus_stop'},9879764298,node
39.1491132,8.2442362,{'highway': 'bus_stop'},9879765203,node
39.1462969,8.2579767,{'highway': 'bus_stop'},9879766694,node
39.1286151,8.3056523,{'highway': 'bus_stop'},9879772722,node
39.1286677,8.3055216,{'highway': 'bus_stop'},9879773009,node
39.1461694,8.2505762,{'highway': 'bus_stop'},9879773072,node
39.1287001,8.2960413,{'highway': 'bus_stop'},9879776148,node
39.1449955,8.2809083,{'highway': 'bus_stop'},9879777560,node
39.1449441,8.2722819,{'highway': 'bus_stop'},9879777870,node
39.1450474,8.2809145,{'highway': 'bus_stop'},9879777950,node
39.1447854,8.2722758,{'highway': 'bus_stop'},9879778341,node
40.9875633,9.271615,"{'disused:railway': 'halt', 'name': 'Lago del Liscia', 'public_transport': 'station', 'railway': 'halt', 'train': 'yes'}",9880407600,node
40.7421363,8.5454069,"{'name': 'Santa Maria di Pisa', 'public_transport': 'stop_position', 'railway': 'stop', 'train': 'yes'}",9880988309,node
39.0972867,8.289809,{'highway': 'bus_stop'},9881658129,node
39.1029147,8.2776287,{'highway': 'bus_stop'},9881662961,node
39.0972007,8.2898294,{'highway': 'bus_stop'},9881665219,node
39.1016622,8.2945097,{'highway': 'bus_stop'},9881666682,node
39.1016356,8.2946,{'highway': 'bus_stop'},9881671565,node
39.1163122,8.3069451,{'highway': 'bus_stop'},9881674533,node
39.1129736,8.2846962,{'highway': 'bus_stop'},9881679472,node
39.1074013,8.3033369,{'highway': 'bus_stop'},9881679577,node
39.1076025,8.3033093,{'highway': 'bus_stop'},9881684346,node
39.1129214,8.2849229,{'highway': 'bus_stop'},9881691284,node
40.9593288,8.2129201,"{'highway': 'bus_stop', 'shelter': 'no'}",9883043479,node
40.9594574,8.2129786,"{'highway': 'bus_stop', 'shelter': 'no'}",9883044205,node
39.0583669,8.4623225,"{'bus': 'yes', 'highway': 'bus_stop', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'platform'}",9883765755,node
39.1082248,8.5233521,"{'highway': 'bus_stop', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'shelter': 'yes'}",9893297515,node
39.1092373,8.5204554,"{'highway': 'bus_stop', 'operator': 'ARST', 'operator:wikidata': 'Q3601148'}",9893302136,node
39.109024,8.5203199,"{'highway': 'bus_stop', 'operator': 'ARST', 'operator:wikidata': 'Q3601148'}",9893302137,node
39.106949,8.517289,"{'highway': 'bus_stop', 'operator': 'ARST', 'operator:wikidata': 'Q3601148'}",9893302138,node
39.1071019,8.5173413,"{'highway': 'bus_stop', 'operator': 'ARST', 'operator:wikidata': 'Q3601148'}",9893302139,node
39.1057855,8.5156247,"{'highway': 'bus_stop', 'operator': 'ARST', 'operator:wikidata': 'Q3601148'}",9893302140,node
39.1057303,8.5153484,"{'highway': 'bus_stop', 'operator': 'ARST', 'operator:wikidata': 'Q3601148'}",9893302141,node
39.104084,8.5129747,"{'highway': 'bus_stop', 'operator': 'ARST', 'operator:wikidata': 'Q3601148'}",9893302142,node
39.1039206,8.5129344,"{'highway': 'bus_stop', 'operator': 'ARST', 'operator:wikidata': 'Q3601148'}",9893302143,node
41.1813949,9.3852097,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Palau - Olbia airport', 'operator': 'Turmo travel', 'public_transport': 'platform', 'shelter': 'no'}",9908894717,node
39.0711059,8.6339477,{'highway': 'bus_stop'},9913355122,node
39.0712569,8.6341622,{'highway': 'bus_stop'},9913355123,node
39.0708961,8.6350393,{'highway': 'bus_stop'},9913360874,node
39.071273,8.6350628,{'highway': 'bus_stop'},9913360875,node
39.4337278,8.4135948,{'highway': 'bus_stop'},9921384074,node
39.4343172,8.4137329,{'highway': 'bus_stop'},9921384075,node
40.7283602,8.5493572,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform', 'shelter': 'yes'}",9957927075,node
40.728565,8.5494822,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform', 'shelter': 'yes'}",9957927076,node
40.8410147,9.6533515,"{'bus': 'yes', 'departures_board': 'timetable', 'highway': 'bus_stop', 'name:en': 'ARST Monti Pitrosu', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'platform', 'shelter': 'no'}",9972254717,node
39.2432269,9.1662896,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'departures_board': 'realtime', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Marconi (Le Vele)', 'public_transport': 'platform', 'ref': '0912', 'shelter': 'no', 'tactile_paving': 'no'}",10004960400,node
39.2334203,9.136857,"{'bench': 'yes', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform', 'shelter': 'yes', 'tactile_paving': 'yes'}",10008403006,node
41.211462,9.3914204,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Cala Maiore', 'public_transport': 'platform'}",10031992920,node
41.1980987,9.4545602,"{'highway': 'bus_stop', 'name': 'Stagnali'}",10031993317,node
41.1828913,9.4590385,"{'bench': 'no', 'bin': 'no', 'highway': 'bus_stop', 'lit': 'no', 'name': 'Due Mari', 'shelter': 'no', 'tactile_paving': 'no'}",10031999517,node
40.7192286,8.5530281,"{'name': 'Cliniche Universitarie', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'station', 'tram': 'yes'}",10066794646,node
39.2793178,9.0217693,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform', 'shelter': 'no'}",10149197680,node
39.2932675,9.0864013,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'no', 'name': 'Sestu Via Cagliari 260', 'operator': 'ARST Spa', 'public_transport': 'platform', 'shelter': 'no', 'tactile_paving': 'no'}",10233669547,node
39.2832148,9.0793134,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'SP8 Esaf', 'operator': 'ARST Spa', 'public_transport': 'platform'}",10233669548,node
39.2804612,9.0770092,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'SP 8 Secauto', 'public_transport': 'platform'}",10233669549,node
39.2806344,9.0772056,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'SP 8 Secauto', 'operator': 'ARST Spa', 'public_transport': 'platform'}",10233669550,node
40.7282135,8.5593074,"{'bench': 'no', 'bin': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform', 'route_ref': '8', 'shelter': 'no', 'tactile_paving': 'no'}",10539114870,node
39.2415001,9.117561,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform', 'shelter': 'yes'}",10554763504,node
39.2232644,9.1256681,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Petrarca (ang. via Cavalcanti)', 'public_transport': 'platform', 'ref': '0203', 'shelter': 'yes', 'tactile_paving': 'yes'}",10701512562,node
39.653105,9.1304963,"{'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform'}",10767873446,node
39.1850953,8.3065713,"{'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform'}",10777285373,node
39.2744639,9.0561593,"{'bus': 'yes', 'departures_board': 'timetable', 'highway': 'bus_stop', 'public_transport': 'platform'}",10803988151,node
39.2055836,9.1282324,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'no', 'name': 'Diaz (parcheggi Fiera)', 'public_transport': 'platform', 'shelter': 'no', 'tactile_paving': 'yes'}",10881526928,node
39.3005285,9.0931203,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'no', 'name': 'Sestu Via Gorizia 10', 'operator': 'ARST Spa', 'public_transport': 'platform', 'shelter': 'no', 'tactile_paving': 'no'}",10883595729,node
39.3083306,9.0907861,"{'bus': 'yes', 'highway': 'bus_stop', 'name': ""Sestu Via Fra' Nicola da Gesturi 3"", 'operator': 'ARST Spa', 'public_transport': 'platform'}",10884204671,node
39.2982669,9.0935688,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Sestu Via Monserrato 55', 'operator': 'ARST Spa', 'public_transport': 'platform'}",10884204672,node
39.2961341,9.0946036,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Sestu Via Monserrato 127', 'operator': 'ARST Spa', 'public_transport': 'platform'}",10884204673,node
39.2925794,9.0954418,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Sestu Via Monserrato 252', 'public_transport': 'platform'}",10884204674,node
39.2926969,9.0955562,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Sestu Via Monserrato fr. 52', 'operator': 'ARST Spa', 'public_transport': 'platform'}",10884204675,node
39.2855466,9.0978362,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'ex S.P. 8 Ateneo', 'operator': 'ARST Spa', 'public_transport': 'platform'}",10884204676,node
39.2852413,9.0979348,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'ex S.P. 8 Ateneo', 'operator': 'ARST Spa', 'public_transport': 'platform'}",10884204677,node
39.2951656,9.0935561,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Sestu Via Tripoli 56', 'operator': 'ARST Spa', 'public_transport': 'platform'}",10884204678,node
39.293152,9.0934986,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Sestu Via Iglesias 25 (fr. Conad)', 'operator': 'ARST Spa', 'public_transport': 'platform'}",10884204679,node
39.2932164,9.0934709,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Sestu Via Iglesias fr. 25 (lato Conad)', 'operator': 'ARST Spa', 'public_transport': 'platform'}",10884204680,node
39.291247,9.0897877,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Sestu Via Iglesias 88', 'operator': 'ARST Spa', 'public_transport': 'platform', 'shelter': 'no', 'tactile_paving': 'no'}",10884204681,node
39.2911437,9.0896859,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Sestu Via Iglesias fr. 92', 'operator': 'ARST Spa', 'public_transport': 'platform', 'shelter': 'no', 'tactile_paving': 'no'}",10884204682,node
