lat,lon,tags,osm_id,osm_type,pilastro,geometry,index_right,name,op_id,minint_elettorale,minint_finloc,prov_name,prov_istat_code,prov_istat_code_num,prov_acr,prov_iso_3166_2,reg_name,reg_istat_code,reg_istat_code_num,reg_iso_3166_2,opdm_id,com_catasto_code,com_istat_code,com_istat_code_num,prov_uts_code,prov_tipo_uts
40.2166176,8.586273,"{'amenity': 'university', 'name': 'Centro Multimediale Montiferru - Montiferru Institute Of Informatics and Technology'}",118521168,way,,POINT (464796.18238621927 4451882.17206898),202.0,Scano di Montiferro,7680.0,4200950510.0,5200950510.0,Oristano,115.0,115.0,OR,IT-OR,Sardegna,20.0,20.0,IT-88,7811.0,I503,115058.0,115058.0,115.0,Provincia
39.2290947,9.109074,"{'amenity': 'university', 'internet_access': 'wlan', 'name': 'Polo didattico di Ingegneria e Architettura', 'operator': 'Università degli Studi di Cagliari', 'wheelchair': 'limited'}",118577656,way,,POINT (509414.376771263 4342205.636355692),288.0,Cagliari,7453.0,4200170090.0,5200170090.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7745.0,B354,118006.0,118006.0,318.0,Città metropolitana
39.9518492,9.660882,"{'amenity': 'school', 'building:use': 'school'}",119572144,way,,POINT (556452.5150735637 4422622.045870945),238.0,Girasole,8155.0,4200530290.0,5200530290.0,Ogliastra,116.0,116.0,OG,,Sardegna,20.0,20.0,IT-88,7691.0,E049,116007.0,116007.0,116.0,Provincia
39.2516045,9.0992211,"{'amenity': 'school', 'fee': 'no', 'isced:level': '1', 'name': 'Scuola Primaria Sergio Atzeni', 'ref': 'CAEE870011'}",128083108,way,,POINT (508561.2182538828 4344702.699487265),288.0,Cagliari,7453.0,4200170090.0,5200170090.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7745.0,B354,118006.0,118006.0,318.0,Città metropolitana
40.718587,8.5541306,"{'amenity': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital', 'landuse': 'healthcare', 'name': 'Ospedale Civile Santissima Annunziata', 'operator': 'Azienda Ospedaliera Universitaria Sassari', 'operator:short': 'AOU Sassari'}",134658422,way,,POINT (462342.6089427293 4507613.898409348),49.0,Sassari,7379.0,4200730620.0,5200730620.0,Sassari,112.0,112.0,SS,IT-SS,Sardegna,20.0,20.0,IT-88,7641.0,I452,112050.0,112050.0,312.0,Città metropolitana
39.7215941,8.6434497,"{'addr:city': 'Terralba', 'addr:postcode': '09098', 'addr:street': 'Via Rio Mogoro', 'amenity': 'school', 'isced:level': '3', 'name': 'Istituto Tecnico Commerciale - Liceo Scientifico', 'ref': 'ORTD01102E;ORPS01101N'}",139230557,way,,POINT (469441.69535646465 4396918.394216539),219.0,Terralba,7697.0,4200950650.0,5200950650.0,Oristano,115.0,115.0,OR,IT-OR,Sardegna,20.0,20.0,IT-88,7825.0,L122,115075.0,115075.0,115.0,Provincia
40.1865324,8.5671409,"{'amenity': 'post_office', 'atm': 'yes', 'brand': 'Poste Italiane', 'brand:wikidata': 'Q495026', 'building': 'yes', 'name': 'Ufficio Postale di Cuglieri', 'opening_hours': 'Mo-Fr 08:20-13:35; Sa 08:20-12:35;PH off', 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026', 'ref': '72023'}",144090986,way,,POINT (463151.9524393049 4448550.642211733),164.0,Cuglieri,7641.0,4200950190.0,5200950190.0,Oristano,115.0,115.0,OR,IT-OR,Sardegna,20.0,20.0,IT-88,7779.0,D200,115020.0,115020.0,115.0,Provincia
39.1796286,8.9784001,"{'addr:city': 'Cabuderra/Capoterra', 'addr:housenumber': '1', 'addr:street': 'Via Trexenta', 'amenity': 'school', 'isced:level': '3', 'name': 'Istituto di Istruzione Superiore Sergio Atzeni', 'operator:ref': 'CAIS00700G', 'operator:type': 'public', 'phone': '+39 070 722064', 'ref': 'CAIS02900C'}",146853511,way,,POINT (498134.36518161057 4336710.692067781),289.0,Capoterra,7454.0,4200170110.0,5200170110.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7746.0,B675,118007.0,118007.0,318.0,Città metropolitana
40.5756521,9.6927532,"{'addr:city': 'Siniscola', 'addr:housenumber': '16', 'addr:postcode': '08029', 'addr:street': 'Via Antonio Gramsci', 'amenity': 'school', 'fee': 'no', 'isced:level': '1', 'name': 'Scuola primaria Carmelo Cottone', 'operator': 'Comune di Siniscola', 'operator:type': 'public', 'ref': 'NUEE879032'}",148010680,way,,POINT (558633.8825253998 4491882.72687359),139.0,Siniscola,7442.0,4200530820.0,5200530820.0,Nuoro,114.0,114.0,NU,IT-NU,Sardegna,20.0,20.0,IT-88,7728.0,I751,114048.0,114048.0,114.0,Provincia
40.5765339,9.700539,"{'addr:city': 'Siniscola', 'addr:housenumber': '13', 'addr:postcode': '08029', 'addr:street': 'Via Pietro Micca', 'amenity': 'school', 'email': 'nutd10000b@istruzione.it', 'isced:level': '3', 'name': 'Istituto Tecnico Commerciale e per Geometri Luigi Oggiano', 'operator': ""Ministero dell'istruzione, dell'università e della ricerca"", 'operator:type': 'public', 'phone': '+390784878066', 'ref': 'NUTD10000B', 'religion': 'none', 'website': 'https://www.itcgoggiano.edu.it/'}",148161152,way,,POINT (559292.0908313312 4491985.820946106),139.0,Siniscola,7442.0,4200530820.0,5200530820.0,Nuoro,114.0,114.0,NU,IT-NU,Sardegna,20.0,20.0,IT-88,7728.0,I751,114048.0,114048.0,114.0,Provincia
40.5782674,9.7002195,"{'addr:city': 'Siniscola', 'addr:housenumber': '1', 'addr:postcode': '08029', 'addr:street': 'Via Silvio Pellico', 'amenity': 'school', 'email': 'NUIC878002@istruzione.it', 'fee': 'no', 'isced:level': '2', 'name': 'Scuola Secondaria di Primo Grado di Siniscola', 'operator': ""Ministero dell'istruzione, delll'università e della ricerca"", 'operator:type': 'public', 'phone': '+390784878550', 'ref': 'NUMM87901V', 'religion': 'none', 'website': 'http://www.ic1siniscola.gov.it/icsiniscola/'}",148161160,way,,POINT (559263.519087845 4492178.028965976),139.0,Siniscola,7442.0,4200530820.0,5200530820.0,Nuoro,114.0,114.0,NU,IT-NU,Sardegna,20.0,20.0,IT-88,7728.0,I751,114048.0,114048.0,114.0,Provincia
40.5691654,9.7097,"{'amenity': 'school', 'isced:level': '3', 'name': 'Liceo Scientifico Michelangelo Pira', 'ref': 'NUPS018033'}",148163183,way,,POINT (560074.0538768038 4491174.105693084),139.0,Siniscola,7442.0,4200530820.0,5200530820.0,Nuoro,114.0,114.0,NU,IT-NU,Sardegna,20.0,20.0,IT-88,7728.0,I751,114048.0,114048.0,114.0,Provincia
40.324826,9.31647,"{'addr:city': 'Nuoro', 'addr:postcode': '08100', 'addr:street': 'Via Salvatore Mannironi', 'amenity': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital', 'name': 'Ospedale San Francesco', 'phone': '+39 0784 240237', 'website': 'http://www.aslnuoro.it/index.php?xsl=21&s=3&v=9&c=625&esn=Primo+piano&na=1&n=50'}",148652958,way,,POINT (526885.3703892804 4463858.790524569),118.0,Nuoro,7422.0,4200530490.0,5200530490.0,Nuoro,114.0,114.0,NU,IT-NU,Sardegna,20.0,20.0,IT-88,7706.0,F979,114027.0,114027.0,114.0,Provincia
40.3217355,9.3181166,"{'amenity': 'hospital', 'check_date': '2025-01-04', 'emergency': 'no', 'healthcare': 'hospital', 'leisure': 'park', 'name': 'Ospedale Cesare Zonchello', 'phone': '+39 0784 240237', 'website': 'http://www.aslnuoro.it/index.php?xsl=21&s=3&v=9&c=626&esn=Primo+piano&na=1&n=50'}",148652959,way,,POINT (527026.4882427288 4463516.256473068),118.0,Nuoro,7422.0,4200530490.0,5200530490.0,Nuoro,114.0,114.0,NU,IT-NU,Sardegna,20.0,20.0,IT-88,7706.0,F979,114027.0,114027.0,114.0,Provincia
40.2676764,8.7750093,"{'amenity': 'bank', 'atm': 'yes', 'brand': 'Banco di Sardegna', 'brand:wikidata': 'Q806205', 'building': 'yes', 'drive_through': 'no', 'name': 'Banco di Sardegna', 'operator': 'Banco di Sardegna', 'operator:wikidata': 'Q806205'}",152565947,way,,POINT (480870.0536615272 4457491.646835637),114.0,Macomer,7418.0,4200530420.0,5200530420.0,Nuoro,114.0,114.0,NU,IT-NU,Sardegna,20.0,20.0,IT-88,7702.0,E788,114023.0,114023.0,114.0,Provincia
39.7516521,8.6372753,{'amenity': 'school'},153488304,way,,POINT (468926.0152565054 4400256.521356965),174.0,Marrubiu,7652.0,4200950250.0,5200950250.0,Oristano,115.0,115.0,OR,IT-OR,Sardegna,20.0,20.0,IT-88,7785.0,E972,115030.0,115030.0,115.0,Provincia
39.2156618,9.1226731,"{'amenity': 'school', 'isced:level': '3', 'name': 'Istituto Tecnico Economico Pietro Martini', 'ref': 'CATD220001'}",154910189,way,,POINT (510590.1585715726 4340716.41652544),288.0,Cagliari,7453.0,4200170090.0,5200170090.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7745.0,B354,118006.0,118006.0,318.0,Città metropolitana
39.2195111,9.1108675,"{'alt_name': 'Dipartimento Militare di Medicina Legale', 'amenity': 'hospital', 'healthcare': 'hospital', 'military': 'hospital', 'name': 'Ospedale Militare ""Amerigo Demurtas""'}",156500836,way,,POINT (509570.47845015395 4341142.280424575),288.0,Cagliari,7453.0,4200170090.0,5200170090.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7745.0,B354,118006.0,118006.0,318.0,Città metropolitana
39.2373063,9.1759939,"{'amenity': 'school', 'wheelchair': 'limited'}",156509430,way,,POINT (515188.5884972418 4343126.011060379),320.0,Quartu Sant'Elena,7484.0,4200170510.0,5200170510.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7750.0,H118,118038.0,118038.0,318.0,Città metropolitana
39.2371318,9.1751242,"{'amenity': 'school', 'isced:level': '1', 'name': 'Scuola Primaria Via Pierluigi da Palestrina', 'ref': 'CAEE882028', 'toilets:wheelchair': 'yes', 'wheelchair': 'limited'}",156509434,way,,POINT (515113.5692231938 4343106.50032864),320.0,Quartu Sant'Elena,7484.0,4200170510.0,5200170510.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7750.0,H118,118038.0,118038.0,318.0,Città metropolitana
39.2210486,9.1119986,"{'alt_name': 'Ospedale Civile', 'amenity': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital', 'name': 'Ospedale Civile ""San Giovanni di Dio""', 'website': 'https://www.aoucagliari.it/home/page/it/presidio_ospedaliero_san_giovanni_di_dio?contentId=LGO2703', 'wheelchair': 'no', 'wikidata': 'Q3886638', 'wikimedia_commons': 'Category:Ospedale San Giovanni di Dio', 'wikipedia': 'it:Ospedale San Giovanni di Dio (Cagliari)'}",156979610,way,,POINT (509667.90817499714 4341313.025055594),288.0,Cagliari,7453.0,4200170090.0,5200170090.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7745.0,B354,118006.0,118006.0,318.0,Città metropolitana
39.0359519,8.9978883,"{'amenity': 'school', 'education': 'school', 'fee': 'no', 'isced:level': '1', 'name': 'Scuola Primaria di Villa San Pietro', 'ref': 'CAEE846025'}",158712266,way,,POINT (499817.23676706327 4320766.218647147),346.0,Villa San Pietro,7512.0,4200170990.0,5200170990.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7757.0,I118,118066.0,118066.0,318.0,Città metropolitana
39.2610638,9.1279047,"{'addr:housename': 'I.P.S.A.R. Antonio Gramsci Monserrato', 'addr:postcode': '09042', 'addr:street': 'Via Decio Mure', 'amenity': 'school', 'isced:level': '3', 'name': 'Istituto Professionale per i Servizi Alberghieri e la Ristorazione Antonio Gramsci Monserrato', 'ref': 'CARH050001', 'source': 'www.alberghierogramsci.it'}",161373823,way,,POINT (511034.6790159072 4345755.558815466),310.0,Monserrato,7474.0,4200170381.0,5200170381.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7760.0,F383,118028.0,118028.0,318.0,Città metropolitana
39.3266254,8.5309252,"{'amenity': 'hospital', 'emergency': 'no', 'name': 'Ospedale Fratelli Crobu'}",170250096,way,,POINT (459569.3081270086 4353128.4592114575),361.0,Iglesias,8208.0,4201110350.0,5200170330.0,Sulcis Iglesiente,119.0,119.0,CI,,Sardegna,20.0,20.0,IT-88,7882.0,E281,119009.0,119009.0,119.0,Provincia
39.3150713,8.5384679,"{'amenity': 'hospital', 'emergency': 'yes', 'name': 'Ospedale Santa Barbara'}",170316757,way,,POINT (460212.88936491427 4351842.863175794),361.0,Iglesias,8208.0,4201110350.0,5200170330.0,Sulcis Iglesiente,119.0,119.0,CI,,Sardegna,20.0,20.0,IT-88,7882.0,E281,119009.0,119009.0,119.0,Provincia
39.3100711,8.5248459,"{'amenity': 'hospital', 'emergency': 'yes', 'name': 'Ospedale C.T.O.'}",170317534,way,,POINT (459035.66224686144 4351294.0338478675),361.0,Iglesias,8208.0,4201110350.0,5200170330.0,Sulcis Iglesiente,119.0,119.0,CI,,Sardegna,20.0,20.0,IT-88,7882.0,E281,119009.0,119009.0,119.0,Provincia
40.6110808,8.9902238,"{'addr:city': 'San Nicola', 'addr:postcode': '07014', 'addr:street': 'Via Giacomo Chessa', 'amenity': 'post_office', 'building': 'yes', 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026'}",172758019,way,,POINT (499172.9927578923 4495584.847505524),39.0,Ozieri,7369.0,4200730520.0,5200730520.0,Sassari,112.0,112.0,SS,IT-SS,Sardegna,20.0,20.0,IT-88,7629.0,G203,112040.0,112040.0,312.0,Città metropolitana
39.2413213,9.2011205,"{'amenity': 'school', 'check_date': '2024-04-04', 'name': 'Istituto di istruzione secondaria di primo grado ""Grazia Deledda""'}",172994788,way,,POINT (517356.07137414895 4343576.092805186),320.0,Quartu Sant'Elena,7484.0,4200170510.0,5200170510.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7750.0,H118,118038.0,118038.0,318.0,Città metropolitana
40.6337949,9.7169648,"{'amenity': 'school', 'name': 'Scuola Media'}",180377494,way,,POINT (560630.5770094738 4498353.162841093),134.0,Posada,7438.0,4200530710.0,5200530710.0,Nuoro,114.0,114.0,NU,IT-NU,Sardegna,20.0,20.0,IT-88,7724.0,G929,114043.0,114043.0,114.0,Provincia
41.2175124,9.406791,"{'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Ospedale ""Paolo Merlo""'}",182554284,way,,POINT (534099.0670413964 4562983.2211974915),77.0,La Maddalena,8135.0,4200730350.0,5200730350.0,Gallura Nord-Est Sardegna,113.0,113.0,OT,,Sardegna,20.0,20.0,IT-88,7612.0,E425,113012.0,113012.0,113.0,Provincia
41.2162457,9.4032,"{'amenity': 'school', 'name': 'Scuola Primaria Giovanni Battista'}",182554291,way,,POINT (533798.7045170249 4562841.1976827355),77.0,La Maddalena,8135.0,4200730350.0,5200730350.0,Gallura Nord-Est Sardegna,113.0,113.0,OT,,Sardegna,20.0,20.0,IT-88,7612.0,E425,113012.0,113012.0,113.0,Provincia
40.0069902,9.2267398,"{'amenity': 'school', 'isced:level': '3', 'name': 'Istituto Professionale per i Servizi Commerciali e Turistici', 'ref': 'NURC01201E'}",184793321,way,,POINT (519352.4763606802 4428557.680512233),101.0,Desulo,7405.0,4200530150.0,5200530150.0,Nuoro,114.0,114.0,NU,IT-NU,Sardegna,20.0,20.0,IT-88,7682.0,D287,114010.0,114010.0,114.0,Provincia
40.7871432,9.1620259,"{'amenity': 'post_office', 'brand': 'Poste Italiane', 'brand:wikidata': 'Q495026', 'building': 'yes', 'name': 'Ufficio Postale Berchidda', 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026'}",186113992,way,,POINT (513670.3725460941 4515141.002220242),71.0,Berchidda,8129.0,4200730090.0,5200730090.0,Gallura Nord-Est Sardegna,113.0,113.0,OT,,Sardegna,20.0,20.0,IT-88,7586.0,A789,113006.0,113006.0,113.0,Provincia
40.7200072,9.0954852,"{'addr:postcode': '07027', 'addr:street': 'Circonvallazione San Pietro', 'amenity': 'school', 'isced:level': '2', 'name': 'Scuola media G. Elia Lutzu', 'ref': 'SSMM83003X'}",188865694,way,,POINT (508064.338720157 4507680.345722594),83.0,Oschiri,8141.0,4200730490.0,5200730490.0,Gallura Nord-Est Sardegna,113.0,113.0,OT,,Sardegna,20.0,20.0,IT-88,7626.0,G153,113018.0,113018.0,113.0,Provincia
39.7203796,8.6435472,"{'addr:city': 'Terralba', 'addr:housenumber': '109', 'addr:postcode': '09098', 'addr:street': 'Viale Sardegna', 'amenity': 'school', 'fee': 'no', 'isced:level': '2', 'name': 'Scuola Secondaria di Primo Grado Erminio Marcias', 'ref': 'ORMM829019'}",196584364,way,,POINT (469449.51575967396 4396783.569387672),219.0,Terralba,7697.0,4200950650.0,5200950650.0,Oristano,115.0,115.0,OR,IT-OR,Sardegna,20.0,20.0,IT-88,7825.0,L122,115075.0,115075.0,115.0,Provincia
39.7230091,8.6368283,"{'addr:city': 'Terralba', 'addr:housenumber': '4', 'addr:postcode': '09098', 'addr:street': 'Via Marceddì', 'amenity': 'post_office', 'brand': 'Poste Italiane', 'brand:wikidata': 'Q495026', 'building': 'office', 'name': 'Ufficio Postale di Terralba', 'opening_hours': 'Mo-Fr 08:20-13:45; Sa 08:20-13:45; PH off', 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026', 'operator:wikipedia': 'en:Poste italiane', 'ref': '72066', 'wheelchair': 'yes'}",196947023,way,,POINT (468874.8400348942 4397077.716229199),219.0,Terralba,7697.0,4200950650.0,5200950650.0,Oristano,115.0,115.0,OR,IT-OR,Sardegna,20.0,20.0,IT-88,7825.0,L122,115075.0,115075.0,115.0,Provincia
39.7224626,8.6300657,"{'addr:housename': 'Scuola materna e elementare', 'addr:housenumber': '49', 'addr:postcode': '09098', 'addr:street': ""Via Eleonora D'Arborea"", 'amenity': 'school', 'barrier': 'fence', 'fee': 'no', 'isced:level': '1', 'name': 'Scuola Primaria di Via Eleonora', 'ref': 'OREE82902B'}",197080632,way,,POINT (468295.00841104065 4397019.432416357),219.0,Terralba,7697.0,4200950650.0,5200950650.0,Oristano,115.0,115.0,OR,IT-OR,Sardegna,20.0,20.0,IT-88,7825.0,L122,115075.0,115075.0,115.0,Provincia
39.7213189,8.6388992,"{'addr:city': 'Terralba', 'addr:housenumber': '97', 'addr:postcode': '09098', 'addr:street': 'Viale Sardegna', 'amenity': 'bank', 'atm': 'yes', 'brand': 'Banco Desio', 'brand:wikidata': 'Q3633825', 'brand:wikipedia': 'en:Banco di Sardegna', 'building': 'yes', 'name': 'Banco Desio'}",197273348,way,,POINT (469051.56872797996 4396889.411967311),219.0,Terralba,7697.0,4200950650.0,5200950650.0,Oristano,115.0,115.0,OR,IT-OR,Sardegna,20.0,20.0,IT-88,7825.0,L122,115075.0,115075.0,115.0,Provincia
39.7231333,8.6373901,"{'addr:city': 'Terralba', 'addr:housenumber': '12', 'addr:postcode': '09098', 'addr:street': 'Via Ponti Nou', 'amenity': 'bank', 'atm': 'yes', 'brand': 'Intesa Sanpaolo', 'brand:wikidata': 'Q1343118', 'building': 'commercial', 'name': 'Intesa Sanpaolo'}",197642368,way,,POINT (468923.04424767924 4397091.30571321),219.0,Terralba,7697.0,4200950650.0,5200950650.0,Oristano,115.0,115.0,OR,IT-OR,Sardegna,20.0,20.0,IT-88,7825.0,L122,115075.0,115075.0,115.0,Provincia
39.7223377,8.6368569,"{'amenity': 'bank', 'atm': 'yes', 'building': 'yes', 'name': 'Banca di Arborea', 'wheelchair': 'limited'}",197928982,way,,POINT (468876.989340118 4397003.190763374),219.0,Terralba,7697.0,4200950650.0,5200950650.0,Oristano,115.0,115.0,OR,IT-OR,Sardegna,20.0,20.0,IT-88,7825.0,L122,115075.0,115075.0,115.0,Provincia
40.0035277,9.2197126,"{'amenity': 'school', 'name': 'Oratorio'}",199411069,way,,POINT (518753.6444317884 4428171.87376733),101.0,Desulo,7405.0,4200530150.0,5200530150.0,Nuoro,114.0,114.0,NU,IT-NU,Sardegna,20.0,20.0,IT-88,7682.0,D287,114010.0,114010.0,114.0,Provincia
39.653752,9.1313415,"{'amenity': 'post_office', 'brand': 'Poste Italiane', 'brand:wikidata': 'Q495026', 'building': 'yes', 'name': 'Ufficio Postale di Mandas', 'opening_hours': 'Mo-Fr 08:20-13:35; PH off', 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026', 'ref': '13076'}",199982977,way,,POINT (511267.6932554884 4389336.469592003),307.0,Mandas,7471.0,4201110390.0,5200170360.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7886.0,E877,118025.0,118025.0,318.0,Città metropolitana
39.4193728,8.925388,"{'amenity': 'post_office', 'brand': 'Poste Italiane', 'brand:wikidata': 'Q495026', 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026'}",200988912,way,,POINT (493577.5280274908 4363319.168088457),272.0,Serramanna,8189.0,4201110770.0,5200170720.0,Medio Campidano,117.0,117.0,VS,,Sardegna,20.0,20.0,IT-88,7924.0,I647,117018.0,117018.0,117.0,Provincia
39.4201833,8.9270477,{'amenity': 'school'},200994937,way,,POINT (493720.46487436583 4363408.99983803),272.0,Serramanna,8189.0,4201110770.0,5200170720.0,Medio Campidano,117.0,117.0,VS,,Sardegna,20.0,20.0,IT-88,7924.0,I647,117018.0,117018.0,117.0,Provincia
39.4176296,8.9268869,{'amenity': 'school'},201013405,way,,POINT (493706.3940071584 4363125.60372507),272.0,Serramanna,8189.0,4201110770.0,5200170720.0,Medio Campidano,117.0,117.0,VS,,Sardegna,20.0,20.0,IT-88,7924.0,I647,117018.0,117018.0,117.0,Provincia
39.4180845,8.9299963,{'amenity': 'school'},201014485,way,,POINT (493974.0916424165 4363175.875844327),272.0,Serramanna,8189.0,4201110770.0,5200170720.0,Medio Campidano,117.0,117.0,VS,,Sardegna,20.0,20.0,IT-88,7924.0,I647,117018.0,117018.0,117.0,Provincia
39.1090476,8.5244437,"{'addr:city': 'San Giovanni Suergiu', 'addr:housenumber': '11', 'addr:postcode': '09010', 'addr:street': 'Via Giuseppe Di Vittorio', 'amenity': 'post_office', 'brand': 'Poste Italiane', 'brand:wikidata': 'Q495026', 'brand:wikipedia': 'en:Poste italiane', 'building': 'yes', 'name': 'Ufficio Postale di San Giovanni Suergiu', 'opening_hours': 'Mo-Fr 08:20-13:35; Sa 08:20-12:35;PH off', 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026', 'ref': '13120'}",202641078,way,,POINT (458883.93218120356 4328985.461894119),369.0,San Giovanni Suergiu,8216.0,4201110630.0,5200170560.0,Sulcis Iglesiente,119.0,119.0,CI,,Sardegna,20.0,20.0,IT-88,7910.0,G287,119017.0,119017.0,119.0,Provincia
39.3466786,9.1792346,"{'amenity': 'school', 'fee': 'no', 'isced:level': '1', 'name': 'Scuola Primaria Soleminis', 'ref': 'CAEE87803N', 'source': 'bing', 'wheelchair': 'yes'}",202937043,way,,POINT (515444.2215589954 4355264.342889945),341.0,Soleminis,7506.0,4201110870.0,5200170820.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7934.0,I797,118060.0,118060.0,318.0,Città metropolitana
39.423854,8.9144435,"{'amenity': 'school', 'isced:level': '3', 'name': 'Istituto di Istruzione Superiore Buonarroti', 'website': 'https://www.iisbuonarrotivolta.it/'}",202961705,way,,POINT (492635.91583943396 4363817.32401917),272.0,Serramanna,8189.0,4201110770.0,5200170720.0,Medio Campidano,117.0,117.0,VS,,Sardegna,20.0,20.0,IT-88,7924.0,I647,117018.0,117018.0,117.0,Provincia
39.4299887,8.9215453,"{'amenity': 'school', 'building': 'yes'}",202985220,way,,POINT (493247.77951540955 4364497.59283028),272.0,Serramanna,8189.0,4201110770.0,5200170720.0,Medio Campidano,117.0,117.0,VS,,Sardegna,20.0,20.0,IT-88,7924.0,I647,117018.0,117018.0,117.0,Provincia
39.4285252,8.9179196,"{'amenity': 'school', 'building': 'school', 'isced:level': '1', 'name': 'Scuola Elementare Via Sicilia'}",203232528,way,,POINT (492935.58505252947 4364335.452280973),272.0,Serramanna,8189.0,4201110770.0,5200170720.0,Medio Campidano,117.0,117.0,VS,,Sardegna,20.0,20.0,IT-88,7924.0,I647,117018.0,117018.0,117.0,Provincia
39.4283404,8.9177445,{'amenity': 'school'},203232532,way,,POINT (492920.4960164803 4364314.957035936),272.0,Serramanna,8189.0,4201110770.0,5200170720.0,Medio Campidano,117.0,117.0,VS,,Sardegna,20.0,20.0,IT-88,7924.0,I647,117018.0,117018.0,117.0,Provincia
39.4281734,8.9172842,"{'amenity': 'school', 'building': 'school', 'isced:level': '2', 'name': 'Scuola Media Via Sicilia'}",203232535,way,,POINT (492880.8622666715 4364296.459719395),272.0,Serramanna,8189.0,4201110770.0,5200170720.0,Medio Campidano,117.0,117.0,VS,,Sardegna,20.0,20.0,IT-88,7924.0,I647,117018.0,117018.0,117.0,Provincia
39.3007944,9.091916,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmacia Comunale', 'ref:msal': '16290', 'ref:vatin': 'IT03043320922', 'source': 'Ministero della Salute'}",205541060,way,,POINT (507925.3591057289 4350160.951171841),335.0,Sestu,7499.0,4200170740.0,5200170740.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7753.0,I695,118053.0,118053.0,318.0,Città metropolitana
39.2994455,9.0971743,"{'amenity': 'school', 'fee': 'no', 'isced:level': '2', 'name': 'Scuola Secondaria di Primo Grado Antonio Gramsci', 'ref': 'CAMM89401C'}",205603619,way,,POINT (508378.91130971024 4350011.728388894),335.0,Sestu,7499.0,4200170740.0,5200170740.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7753.0,I695,118053.0,118053.0,318.0,Città metropolitana
39.2951027,9.0920005,"{'amenity': 'school', 'fee': 'no', 'isced:level': '1', 'name': 'Scuola Primaria Gianni Rodari', 'ref': 'CAEE89401D'}",205608585,way,,POINT (507933.28740353155 4349529.311965357),335.0,Sestu,7499.0,4200170740.0,5200170740.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7753.0,I695,118053.0,118053.0,318.0,Città metropolitana
39.3467378,9.1792296,"{'amenity': 'school', 'building': 'school', 'wheelchair': 'yes'}",205628614,way,,POINT (515443.7776905698 4355270.911921485),341.0,Soleminis,7506.0,4201110870.0,5200170820.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7934.0,I797,118060.0,118060.0,318.0,Città metropolitana
40.7623474,8.569086,"{'addr:city': 'Sassari', 'addr:postcode': '07100', 'addr:street': ""Strada Statale 200 dell'Anglona"", 'amenity': 'hospital', 'emergency': 'no', 'healthcare': 'hospital', 'landuse': 'healthcare', 'name': 'Struttura sanitaria San Camillo', 'operator': 'ASL Sassari'}",205792284,way,,POINT (463629.5643802225 4512465.214562119),49.0,Sassari,7379.0,4200730620.0,5200730620.0,Sassari,112.0,112.0,SS,IT-SS,Sardegna,20.0,20.0,IT-88,7641.0,I452,112050.0,112050.0,312.0,Città metropolitana
