comune,anno,mese,presenze_mese,presenze_stimate,superficie_kmq,densita_turistica,n_mesi_con_dati,copertura_sufficiente
Escalaplano,2025,3,1.61,True,93.759,0.02,12.0,True
Escalaplano,2025,4,3.08,True,93.759,0.03,12.0,True
Escalaplano,2025,5,3.73,True,93.759,0.04,12.0,True
Escalaplano,2025,6,17.95,True,93.759,0.19,12.0,True
Escalaplano,2025,7,11.81,True,93.759,0.13,12.0,True
Escalaplano,2025,8,37.96,True,93.759,0.4,12.0,True
Escalaplano,2025,9,18.0,True,93.759,0.19,12.0,True
Escalaplano,2025,10,23.12,True,93.759,0.25,12.0,True
Escalaplano,2025,11,10.4,True,93.759,0.11,12.0,True
Escalaplano,2025,12,19.78,True,93.759,0.21,12.0,True
Escolca,2025,1,1.02,True,14.778,0.07,12.0,True
Escolca,2025,2,0.96,True,14.778,0.06,12.0,True
Escolca,2025,3,1.24,True,14.778,0.08,12.0,True
Escolca,2025,4,2.38,True,14.778,0.16,12.0,True
Escolca,2025,5,23.88,True,14.778,1.62,12.0,True
Escolca,2025,6,33.6,True,14.778,2.27,12.0,True
Escolca,2025,7,16.03,True,14.778,1.08,12.0,True
Escolca,2025,8,93.15,True,14.778,6.3,12.0,True
Escolca,2025,9,59.87,True,14.778,4.05,12.0,True
Escolca,2025,10,49.41,True,14.778,3.34,12.0,True
Escolca,2025,11,15.08,True,14.778,1.02,12.0,True
Escolca,2025,12,7.38,True,14.778,0.5,12.0,True
Esterzili,2025,1,0.33,True,101.056,0.0,12.0,True
Esterzili,2025,2,0.31,True,101.056,0.0,12.0,True
Esterzili,2025,3,0.4,True,101.056,0.0,12.0,True
Esterzili,2025,4,0.77,True,101.056,0.01,12.0,True
Esterzili,2025,5,0.93,True,101.056,0.01,12.0,True
Esterzili,2025,6,1.49,True,101.056,0.01,12.0,True
Esterzili,2025,7,1.95,True,101.056,0.02,12.0,True
Esterzili,2025,8,1.99,True,101.056,0.02,12.0,True
Esterzili,2025,9,1.25,True,101.056,0.01,12.0,True
Esterzili,2025,10,0.78,True,101.056,0.01,12.0,True
Esterzili,2025,11,0.35,True,101.056,0.0,12.0,True
Esterzili,2025,12,0.45,True,101.056,0.0,12.0,True
Florinas,2025,1,3.25,True,36.371,0.09,12.0,True
Florinas,2025,2,3.03,True,36.371,0.08,12.0,True
Florinas,2025,3,3.94,True,36.371,0.11,12.0,True
Florinas,2025,4,64.56,True,36.371,1.78,12.0,True
Florinas,2025,5,9.16,True,36.371,0.25,12.0,True
Florinas,2025,6,14.6,True,36.371,0.4,12.0,True
Florinas,2025,7,43.16,True,36.371,1.19,12.0,True
Florinas,2025,8,169.53,True,36.371,4.66,12.0,True
Florinas,2025,9,90.28,True,36.371,2.48,12.0,True
Florinas,2025,10,33.65,True,36.371,0.93,12.0,True
Florinas,2025,11,3.44,True,36.371,0.09,12.0,True
Florinas,2025,12,4.38,True,36.371,0.12,12.0,True
Fluminimaggiore,2025,1,26.0,False,108.336,0.24,12.0,True
Fluminimaggiore,2025,2,16.0,False,108.336,0.15,12.0,True
Fluminimaggiore,2025,3,77.0,False,108.336,0.71,12.0,True
Fluminimaggiore,2025,4,830.0,False,108.336,7.66,12.0,True
Fluminimaggiore,2025,5,1176.0,False,108.336,10.86,12.0,True
Fluminimaggiore,2025,6,1914.0,False,108.336,17.67,12.0,True
Fluminimaggiore,2025,7,2356.0,False,108.336,21.75,12.0,True
Fluminimaggiore,2025,8,3152.0,False,108.336,29.09,12.0,True
Fluminimaggiore,2025,9,1741.0,False,108.336,16.07,12.0,True
Fluminimaggiore,2025,10,757.0,False,108.336,6.99,12.0,True
Fluminimaggiore,2025,11,46.0,False,108.336,0.42,12.0,True
Fluminimaggiore,2025,12,61.0,False,108.336,0.56,12.0,True
Flussio,2025,1,0.18,True,6.716,0.03,12.0,True
Flussio,2025,2,0.17,True,6.716,0.03,12.0,True
Flussio,2025,3,0.22,True,6.716,0.03,12.0,True
Flussio,2025,4,38.42,True,6.716,5.72,12.0,True
Flussio,2025,5,11.51,True,6.716,1.71,12.0,True
Flussio,2025,6,117.81,True,6.716,17.54,12.0,True
Flussio,2025,7,409.06,True,6.716,60.91,12.0,True
Flussio,2025,8,473.09,True,6.716,70.44,12.0,True
Flussio,2025,9,182.68,True,6.716,27.2,12.0,True
Flussio,2025,10,24.43,True,6.716,3.64,12.0,True
Flussio,2025,11,0.19,True,6.716,0.03,12.0,True
Flussio,2025,12,0.24,True,6.716,0.04,12.0,True
Fonni,2025,1,286.0,False,111.944,2.55,12.0,True
Fonni,2025,2,70.0,False,111.944,0.63,12.0,True
Fonni,2025,3,565.0,False,111.944,5.05,12.0,True
Fonni,2025,4,239.0,False,111.944,2.13,12.0,True
Fonni,2025,5,562.0,False,111.944,5.02,12.0,True
Fonni,2025,6,108.0,False,111.944,0.96,12.0,True
Fonni,2025,7,120.0,False,111.944,1.07,12.0,True
Fonni,2025,8,480.0,False,111.944,4.29,12.0,True
Fonni,2025,9,455.0,False,111.944,4.06,12.0,True
Fonni,2025,10,312.0,False,111.944,2.79,12.0,True
Fonni,2025,11,101.0,False,111.944,0.9,12.0,True
Fonni,2025,12,343.0,False,111.944,3.06,12.0,True
Fordongianus,2025,1,5013.0,False,39.1,128.21,12.0,True
Fordongianus,2025,2,4433.0,False,39.1,113.38,12.0,True
Fordongianus,2025,3,4437.0,False,39.1,113.48,12.0,True
Fordongianus,2025,4,3215.0,False,39.1,82.23,12.0,True
Fordongianus,2025,5,2672.0,False,39.1,68.34,12.0,True
Fordongianus,2025,6,1267.0,False,39.1,32.4,12.0,True
Fordongianus,2025,7,13.0,False,39.1,0.33,12.0,True
Fordongianus,2025,8,2372.0,False,39.1,60.66,12.0,True
Fordongianus,2025,9,4131.0,False,39.1,105.65,12.0,True
Fordongianus,2025,10,4860.0,False,39.1,124.3,12.0,True
Fordongianus,2025,11,4905.0,False,39.1,125.45,12.0,True
Fordongianus,2025,12,5213.0,False,39.1,133.32,12.0,True
Furtei,2025,1,14.51,True,25.808,0.56,12.0,True
Furtei,2025,2,7.48,True,25.808,0.29,12.0,True
Furtei,2025,3,0.62,True,25.808,0.02,12.0,True
Furtei,2025,4,5.19,True,25.808,0.2,12.0,True
Furtei,2025,5,6.44,True,25.808,0.25,12.0,True
Furtei,2025,6,18.3,True,25.808,0.71,12.0,True
Furtei,2025,7,26.02,True,25.808,1.01,12.0,True
Furtei,2025,8,48.07,True,25.808,1.86,12.0,True
Furtei,2025,9,38.93,True,25.808,1.51,12.0,True
Furtei,2025,10,5.2,True,25.808,0.2,12.0,True
Furtei,2025,11,0.54,True,25.808,0.02,12.0,True
Furtei,2025,12,0.69,True,25.808,0.03,12.0,True
Gadoni,2025,1,29.24,True,43.691,0.67,12.0,True
Gadoni,2025,2,0.22,True,43.691,0.01,12.0,True
Gadoni,2025,3,0.29,True,43.691,0.01,12.0,True
Gadoni,2025,4,54.56,True,43.691,1.25,12.0,True
Gadoni,2025,5,87.68,True,43.691,2.01,12.0,True
Gadoni,2025,6,38.08,True,43.691,0.87,12.0,True
Gadoni,2025,7,54.42,True,43.691,1.25,12.0,True
Gadoni,2025,8,141.45,True,43.691,3.24,12.0,True
Gadoni,2025,9,105.91,True,43.691,2.42,12.0,True
Gadoni,2025,10,138.57,True,43.691,3.17,12.0,True
Gadoni,2025,11,80.25,True,43.691,1.84,12.0,True
Gadoni,2025,12,52.32,True,43.691,1.2,12.0,True
Gairo,2025,1,322.0,False,77.953,4.13,12.0,True
Gairo,2025,2,143.0,False,77.953,1.83,12.0,True
Gairo,2025,3,481.0,False,77.953,6.17,12.0,True
Gairo,2025,4,2519.0,False,77.953,32.31,12.0,True
Gairo,2025,5,2599.0,False,77.953,33.34,12.0,True
Gairo,2025,6,4141.0,False,77.953,53.12,12.0,True
Gairo,2025,7,6647.0,False,77.953,85.27,12.0,True
Gairo,2025,8,9054.0,False,77.953,116.15,12.0,True
Gairo,2025,9,4023.0,False,77.953,51.61,12.0,True
Gairo,2025,10,3126.0,False,77.953,40.1,12.0,True
Gairo,2025,11,569.0,False,77.953,7.3,12.0,True
Gairo,2025,12,365.0,False,77.953,4.68,12.0,True
Galtellì,2025,1,94.0,False,56.245,1.67,12.0,True
Galtellì,2025,2,126.0,False,56.245,2.24,12.0,True
Galtellì,2025,3,83.0,False,56.245,1.48,12.0,True
Galtellì,2025,4,749.0,False,56.245,13.32,12.0,True
Galtellì,2025,5,855.0,False,56.245,15.2,12.0,True
Galtellì,2025,6,1847.0,False,56.245,32.84,12.0,True
Galtellì,2025,7,2983.0,False,56.245,53.04,12.0,True
Galtellì,2025,8,3888.0,False,56.245,69.13,12.0,True
Galtellì,2025,9,2464.0,False,56.245,43.81,12.0,True
Galtellì,2025,10,1047.0,False,56.245,18.61,12.0,True
Galtellì,2025,11,344.0,False,56.245,6.12,12.0,True
Galtellì,2025,12,255.0,False,56.245,4.53,12.0,True
Gavoi,2025,1,710.0,False,38.142,18.61,12.0,True
Gavoi,2025,2,27.0,False,38.142,0.71,12.0,True
Gavoi,2025,3,116.0,False,38.142,3.04,12.0,True
Gavoi,2025,4,94.0,False,38.142,2.46,12.0,True
Gavoi,2025,5,132.0,False,38.142,3.46,12.0,True
Gavoi,2025,6,130.0,False,38.142,3.41,12.0,True
Gavoi,2025,7,184.0,False,38.142,4.82,12.0,True
Gavoi,2025,8,138.0,False,38.142,3.62,12.0,True
Gavoi,2025,9,142.0,False,38.142,3.72,12.0,True
Gavoi,2025,10,263.0,False,38.142,6.9,12.0,True
Gavoi,2025,11,112.0,False,38.142,2.94,12.0,True
Gavoi,2025,12,95.0,False,38.142,2.49,12.0,True
Genoni,2025,1,0.75,True,43.47,0.02,12.0,True
Genoni,2025,2,0.7,True,43.47,0.02,12.0,True
Genoni,2025,3,0.91,True,43.47,0.02,12.0,True
Genoni,2025,4,25.75,True,43.47,0.59,12.0,True
Genoni,2025,5,12.12,True,43.47,0.28,12.0,True
Genoni,2025,6,3.38,True,43.47,0.08,12.0,True
Genoni,2025,7,33.44,True,43.47,0.77,12.0,True
Genoni,2025,8,47.52,True,43.47,1.09,12.0,True
Genoni,2025,9,20.84,True,43.47,0.48,12.0,True
Genoni,2025,10,1.77,True,43.47,0.04,12.0,True
Genoni,2025,11,41.8,True,43.47,0.96,12.0,True
Genoni,2025,12,1.01,True,43.47,0.02,12.0,True
Gergei,2025,1,91.0,False,36.219,2.51,10.0,True
Gergei,2025,4,53.0,False,36.219,1.46,10.0,True
Gergei,2025,5,44.0,False,36.219,1.21,10.0,True
Gergei,2025,6,80.0,False,36.219,2.21,10.0,True
Gergei,2025,7,111.0,False,36.219,3.06,10.0,True
Gergei,2025,8,92.0,False,36.219,2.54,10.0,True
Gergei,2025,9,106.0,False,36.219,2.93,10.0,True
Gergei,2025,10,18.0,False,36.219,0.5,10.0,True
Gergei,2025,11,142.0,False,36.219,3.92,10.0,True
Gergei,2025,12,90.0,False,36.219,2.48,10.0,True
Gesturi,2025,1,0.57,True,46.929,0.01,12.0,True
Gesturi,2025,2,15.53,True,46.929,0.33,12.0,True
Gesturi,2025,3,25.69,True,46.929,0.55,12.0,True
Gesturi,2025,4,102.33,True,46.929,2.18,12.0,True
Gesturi,2025,5,57.61,True,46.929,1.23,12.0,True
Gesturi,2025,6,101.57,True,46.929,2.16,12.0,True
Gesturi,2025,7,155.37,True,46.929,3.31,12.0,True
Gesturi,2025,8,228.44,True,46.929,4.87,12.0,True
Gesturi,2025,9,108.16,True,46.929,2.3,12.0,True
Gesturi,2025,10,86.35,True,46.929,1.84,12.0,True
Gesturi,2025,11,24.61,True,46.929,0.52,12.0,True
Gesturi,2025,12,32.77,True,46.929,0.7,12.0,True
Ghilarza,2025,1,143.0,False,54.779,2.61,12.0,True
Ghilarza,2025,2,274.0,False,54.779,5.0,12.0,True
Ghilarza,2025,3,286.0,False,54.779,5.22,12.0,True
Ghilarza,2025,4,324.0,False,54.779,5.91,12.0,True
Ghilarza,2025,5,341.0,False,54.779,6.23,12.0,True
Ghilarza,2025,6,314.0,False,54.779,5.73,12.0,True
Ghilarza,2025,7,379.0,False,54.779,6.92,12.0,True
Ghilarza,2025,8,654.0,False,54.779,11.94,12.0,True
Ghilarza,2025,9,409.0,False,54.779,7.47,12.0,True
Ghilarza,2025,10,228.0,False,54.779,4.16,12.0,True
Ghilarza,2025,11,152.0,False,54.779,2.77,12.0,True
Ghilarza,2025,12,120.0,False,54.779,2.19,12.0,True
Giba,2025,1,101.0,False,30.255,3.34,12.0,True
Giba,2025,2,131.0,False,30.255,4.33,12.0,True
Giba,2025,3,152.0,False,30.255,5.02,12.0,True
Giba,2025,4,295.0,False,30.255,9.75,12.0,True
Giba,2025,5,300.0,False,30.255,9.92,12.0,True
Giba,2025,6,649.0,False,30.255,21.45,12.0,True
Giba,2025,7,1587.0,False,30.255,52.45,12.0,True
Giba,2025,8,2034.0,False,30.255,67.23,12.0,True
Giba,2025,9,920.0,False,30.255,30.41,12.0,True
Giba,2025,10,545.0,False,30.255,18.01,12.0,True
Giba,2025,11,290.0,False,30.255,9.59,12.0,True
Giba,2025,12,181.0,False,30.255,5.98,12.0,True
Girasole,2025,1,28.78,True,13.1,2.2,12.0,True
Girasole,2025,2,0.73,True,13.1,0.06,12.0,True
Girasole,2025,3,97.95,True,13.1,7.48,12.0,True
Girasole,2025,4,537.82,True,13.1,41.05,12.0,True
Girasole,2025,5,854.21,True,13.1,65.21,12.0,True
Girasole,2025,6,1815.52,True,13.1,138.59,12.0,True
Girasole,2025,7,4470.61,True,13.1,341.27,12.0,True
Girasole,2025,8,6457.7,True,13.1,492.95,12.0,True
Girasole,2025,9,2150.96,True,13.1,164.2,12.0,True
Girasole,2025,10,1253.84,True,13.1,95.71,12.0,True
Girasole,2025,11,875.83,True,13.1,66.86,12.0,True
Girasole,2025,12,263.05,True,13.1,20.08,12.0,True
Golfo Aranci,2025,1,128.0,False,37.27,3.43,12.0,True
Golfo Aranci,2025,2,297.0,False,37.27,7.97,12.0,True
Golfo Aranci,2025,3,304.0,False,37.27,8.16,12.0,True
Golfo Aranci,2025,4,10102.0,False,37.27,271.05,12.0,True
Golfo Aranci,2025,5,27593.0,False,37.27,740.35,12.0,True
Golfo Aranci,2025,6,58798.0,False,37.27,1577.62,12.0,True
Golfo Aranci,2025,7,80354.0,False,37.27,2156.0,12.0,True
Golfo Aranci,2025,8,72872.0,False,37.27,1955.25,12.0,True
Golfo Aranci,2025,9,56027.0,False,37.27,1503.27,12.0,True
Golfo Aranci,2025,10,26210.0,False,37.27,703.25,12.0,True
Golfo Aranci,2025,11,321.0,False,37.27,8.61,12.0,True
Golfo Aranci,2025,12,117.0,False,37.27,3.14,12.0,True
Gonnesa,2025,1,316.0,False,48.321,6.54,12.0,True
Gonnesa,2025,2,270.0,False,48.321,5.59,12.0,True
Gonnesa,2025,3,455.0,False,48.321,9.42,12.0,True
Gonnesa,2025,4,1354.0,False,48.321,28.02,12.0,True
Gonnesa,2025,5,1535.0,False,48.321,31.77,12.0,True
Gonnesa,2025,6,2738.0,False,48.321,56.66,12.0,True
Gonnesa,2025,7,4656.0,False,48.321,96.36,12.0,True
Gonnesa,2025,8,6190.0,False,48.321,128.1,12.0,True
Gonnesa,2025,9,3418.0,False,48.321,70.74,12.0,True
Gonnesa,2025,10,2053.0,False,48.321,42.49,12.0,True
Gonnesa,2025,11,561.0,False,48.321,11.61,12.0,True
Gonnesa,2025,12,514.0,False,48.321,10.64,12.0,True
Gonnosfanadiga,2025,1,81.0,False,125.011,0.65,12.0,True
Gonnosfanadiga,2025,2,53.0,False,125.011,0.42,12.0,True
Gonnosfanadiga,2025,3,88.0,False,125.011,0.7,12.0,True
Gonnosfanadiga,2025,4,104.0,False,125.011,0.83,12.0,True
Gonnosfanadiga,2025,5,140.0,False,125.011,1.12,12.0,True
Gonnosfanadiga,2025,6,332.0,False,125.011,2.66,12.0,True
Gonnosfanadiga,2025,7,466.0,False,125.011,3.73,12.0,True
Gonnosfanadiga,2025,8,625.0,False,125.011,5.0,12.0,True
Gonnosfanadiga,2025,9,390.0,False,125.011,3.12,12.0,True
Gonnosfanadiga,2025,10,84.0,False,125.011,0.67,12.0,True
Gonnosfanadiga,2025,11,68.0,False,125.011,0.54,12.0,True
Gonnosfanadiga,2025,12,86.0,False,125.011,0.69,12.0,True
Gonnosnò,2025,1,0.24,True,15.404,0.02,12.0,True
Gonnosnò,2025,2,0.22,True,15.404,0.01,12.0,True
Gonnosnò,2025,3,0.29,True,15.404,0.02,12.0,True
Gonnosnò,2025,4,0.56,True,15.404,0.04,12.0,True
Gonnosnò,2025,5,0.68,True,15.404,0.04,12.0,True
Gonnosnò,2025,6,1.08,True,15.404,0.07,12.0,True
Gonnosnò,2025,7,1.42,True,15.404,0.09,12.0,True
Gonnosnò,2025,8,21.45,True,15.404,1.39,12.0,True
Gonnosnò,2025,9,14.91,True,15.404,0.97,12.0,True
Gonnosnò,2025,10,0.57,True,15.404,0.04,12.0,True
Gonnosnò,2025,11,0.25,True,15.404,0.02,12.0,True
Gonnosnò,2025,12,0.32,True,15.404,0.02,12.0,True
Gonnostramatza,2025,1,1.44,True,17.795,0.08,12.0,True
Gonnostramatza,2025,2,76.35,True,17.795,4.29,12.0,True
Gonnostramatza,2025,3,25.75,True,17.795,1.45,12.0,True
Gonnostramatza,2025,4,36.36,True,17.795,2.04,12.0,True
Gonnostramatza,2025,5,69.07,True,17.795,3.88,12.0,True
Gonnostramatza,2025,6,75.49,True,17.795,4.24,12.0,True
Gonnostramatza,2025,7,126.52,True,17.795,7.11,12.0,True
Gonnostramatza,2025,8,169.68,True,17.795,9.54,12.0,True
Gonnostramatza,2025,9,76.46,True,17.795,4.3,12.0,True
Gonnostramatza,2025,10,53.4,True,17.795,3.0,12.0,True
Gonnostramatza,2025,11,1.53,True,17.795,0.09,12.0,True
Gonnostramatza,2025,12,1.95,True,17.795,0.11,12.0,True
Guamaggiore,2025,1,1.66,True,16.78,0.1,12.0,True
Guamaggiore,2025,2,1.54,True,16.78,0.09,12.0,True
Guamaggiore,2025,3,2.01,True,16.78,0.12,12.0,True
Guamaggiore,2025,4,3.85,True,16.78,0.23,12.0,True
Guamaggiore,2025,5,4.66,True,16.78,0.28,12.0,True
Guamaggiore,2025,6,7.44,True,16.78,0.44,12.0,True
Guamaggiore,2025,7,9.76,True,16.78,0.58,12.0,True
Guamaggiore,2025,8,9.95,True,16.78,0.59,12.0,True
Guamaggiore,2025,9,6.26,True,16.78,0.37,12.0,True
Guamaggiore,2025,10,3.9,True,16.78,0.23,12.0,True
Guamaggiore,2025,11,1.75,True,16.78,0.1,12.0,True
Guamaggiore,2025,12,2.23,True,16.78,0.13,12.0,True
Guasila,2025,1,1.69,True,43.325,0.04,12.0,True
Guasila,2025,2,19.57,True,43.325,0.45,12.0,True
Guasila,2025,3,15.04,True,43.325,0.35,12.0,True
Guasila,2025,4,3.92,True,43.325,0.09,12.0,True
Guasila,2025,5,4.75,True,43.325,0.11,12.0,True
Guasila,2025,6,7.57,True,43.325,0.17,12.0,True
Guasila,2025,7,9.94,True,43.325,0.23,12.0,True
Guasila,2025,8,10.13,True,43.325,0.23,12.0,True
Guasila,2025,9,6.37,True,43.325,0.15,12.0,True
Guasila,2025,10,3.97,True,43.325,0.09,12.0,True
Guasila,2025,11,16.78,True,43.325,0.39,12.0,True
Guasila,2025,12,2.27,True,43.325,0.05,12.0,True
Guspini,2025,1,502.0,False,175.298,2.86,12.0,True
Guspini,2025,2,402.0,False,175.298,2.29,12.0,True
Guspini,2025,3,365.0,False,175.298,2.08,12.0,True
Guspini,2025,4,317.0,False,175.298,1.81,12.0,True
Guspini,2025,5,727.0,False,175.298,4.15,12.0,True
Guspini,2025,6,1189.0,False,175.298,6.78,12.0,True
Guspini,2025,7,2307.0,False,175.298,13.16,12.0,True
Guspini,2025,8,3472.0,False,175.298,19.81,12.0,True
Guspini,2025,9,1393.0,False,175.298,7.95,12.0,True
Guspini,2025,10,318.0,False,175.298,1.81,12.0,True
Guspini,2025,11,161.0,False,175.298,0.92,12.0,True
Guspini,2025,12,141.0,False,175.298,0.8,12.0,True
Iglesias,2025,1,2082.0,False,208.23,10.0,12.0,True
Iglesias,2025,2,922.0,False,208.23,4.43,12.0,True
Iglesias,2025,3,2212.0,False,208.23,10.62,12.0,True
Iglesias,2025,4,5995.0,False,208.23,28.79,12.0,True
Iglesias,2025,5,6397.0,False,208.23,30.72,12.0,True
Iglesias,2025,6,8197.0,False,208.23,39.37,12.0,True
Iglesias,2025,7,13482.0,False,208.23,64.75,12.0,True
Iglesias,2025,8,19228.0,False,208.23,92.34,12.0,True
Iglesias,2025,9,9869.0,False,208.23,47.39,12.0,True
Iglesias,2025,10,6598.0,False,208.23,31.69,12.0,True
Iglesias,2025,11,2299.0,False,208.23,11.04,12.0,True
Iglesias,2025,12,1432.0,False,208.23,6.88,12.0,True
Ilbono,2025,1,97.0,False,30.694,3.16,12.0,True
Ilbono,2025,2,64.0,False,30.694,2.09,12.0,True
Ilbono,2025,3,95.0,False,30.694,3.1,12.0,True
Ilbono,2025,4,213.0,False,30.694,6.94,12.0,True
Ilbono,2025,5,327.0,False,30.694,10.65,12.0,True
Ilbono,2025,6,526.0,False,30.694,17.14,12.0,True
Ilbono,2025,7,1119.0,False,30.694,36.46,12.0,True
Ilbono,2025,8,1786.0,False,30.694,58.19,12.0,True
Ilbono,2025,9,450.0,False,30.694,14.66,12.0,True
Ilbono,2025,10,251.0,False,30.694,8.18,12.0,True
Ilbono,2025,11,38.0,False,30.694,1.24,12.0,True
Ilbono,2025,12,13.0,False,30.694,0.42,12.0,True
Irgoli,2025,1,39.0,False,75.192,0.52,12.0,True
Irgoli,2025,2,24.0,False,75.192,0.32,12.0,True
Irgoli,2025,3,25.0,False,75.192,0.33,12.0,True
Irgoli,2025,4,85.0,False,75.192,1.13,12.0,True
Irgoli,2025,5,154.0,False,75.192,2.05,12.0,True
Irgoli,2025,6,654.0,False,75.192,8.7,12.0,True
Irgoli,2025,7,1344.0,False,75.192,17.87,12.0,True
Irgoli,2025,8,1701.0,False,75.192,22.62,12.0,True
Irgoli,2025,9,808.0,False,75.192,10.75,12.0,True
Irgoli,2025,10,129.0,False,75.192,1.72,12.0,True
Irgoli,2025,11,14.0,False,75.192,0.19,12.0,True
Irgoli,2025,12,85.0,False,75.192,1.13,12.0,True
Isili,2025,1,57.0,False,67.716,0.84,12.0,True
Isili,2025,2,75.0,False,67.716,1.11,12.0,True
Isili,2025,3,89.0,False,67.716,1.31,12.0,True
Isili,2025,4,130.0,False,67.716,1.92,12.0,True
Isili,2025,5,276.0,False,67.716,4.08,12.0,True
Isili,2025,6,268.0,False,67.716,3.96,12.0,True
Isili,2025,7,236.0,False,67.716,3.49,12.0,True
Isili,2025,8,226.0,False,67.716,3.34,12.0,True
Isili,2025,9,188.0,False,67.716,2.78,12.0,True
Isili,2025,10,378.0,False,67.716,5.58,12.0,True
Isili,2025,11,286.0,False,67.716,4.22,12.0,True
Isili,2025,12,185.0,False,67.716,2.73,12.0,True
Ittiri,2025,1,80.0,False,111.976,0.71,12.0,True
Ittiri,2025,2,189.0,False,111.976,1.69,12.0,True
Ittiri,2025,3,108.0,False,111.976,0.96,12.0,True
Ittiri,2025,4,120.0,False,111.976,1.07,12.0,True
Ittiri,2025,5,158.0,False,111.976,1.41,12.0,True
Ittiri,2025,6,202.0,False,111.976,1.8,12.0,True
Ittiri,2025,7,321.0,False,111.976,2.87,12.0,True
Ittiri,2025,8,329.0,False,111.976,2.94,12.0,True
Ittiri,2025,9,177.0,False,111.976,1.58,12.0,True
Ittiri,2025,10,92.0,False,111.976,0.82,12.0,True
Ittiri,2025,11,65.0,False,111.976,0.58,12.0,True
Ittiri,2025,12,51.0,False,111.976,0.46,12.0,True
Jerzu,2025,1,220.0,False,102.246,2.15,12.0,True
Jerzu,2025,2,88.0,False,102.246,0.86,12.0,True
Jerzu,2025,3,113.0,False,102.246,1.11,12.0,True
Jerzu,2025,4,944.0,False,102.246,9.23,12.0,True
Jerzu,2025,5,999.0,False,102.246,9.77,12.0,True
Jerzu,2025,6,1624.0,False,102.246,15.88,12.0,True
Jerzu,2025,7,2698.0,False,102.246,26.39,12.0,True
Jerzu,2025,8,3729.0,False,102.246,36.47,12.0,True
Jerzu,2025,9,2059.0,False,102.246,20.14,12.0,True
Jerzu,2025,10,1332.0,False,102.246,13.03,12.0,True
Jerzu,2025,11,585.0,False,102.246,5.72,12.0,True
Jerzu,2025,12,270.0,False,102.246,2.64,12.0,True
La Maddalena,2025,1,978.0,False,52.963,18.47,12.0,True
La Maddalena,2025,2,1214.0,False,52.963,22.92,12.0,True
La Maddalena,2025,3,898.0,False,52.963,16.96,12.0,True
La Maddalena,2025,4,9449.0,False,52.963,178.41,12.0,True
La Maddalena,2025,5,20929.0,False,52.963,395.16,12.0,True
La Maddalena,2025,6,54497.0,False,52.963,1028.96,12.0,True
La Maddalena,2025,7,76801.0,False,52.963,1450.09,12.0,True
La Maddalena,2025,8,85329.0,False,52.963,1611.11,12.0,True
La Maddalena,2025,9,53232.0,False,52.963,1005.08,12.0,True
La Maddalena,2025,10,19168.0,False,52.963,361.91,12.0,True
La Maddalena,2025,11,2316.0,False,52.963,43.73,12.0,True
La Maddalena,2025,12,1027.0,False,52.963,19.39,12.0,True
Laconi,2025,1,179.0,False,124.646,1.44,12.0,True
Laconi,2025,2,153.0,False,124.646,1.23,12.0,True
Laconi,2025,3,152.0,False,124.646,1.22,12.0,True
Laconi,2025,4,110.0,False,124.646,0.88,12.0,True
Laconi,2025,5,70.0,False,124.646,0.56,12.0,True
Laconi,2025,6,268.0,False,124.646,2.15,12.0,True
Laconi,2025,7,98.0,False,124.646,0.79,12.0,True
Laconi,2025,8,558.0,False,124.646,4.48,12.0,True
Laconi,2025,9,111.0,False,124.646,0.89,12.0,True
Laconi,2025,10,284.0,False,124.646,2.28,12.0,True
Laconi,2025,11,381.0,False,124.646,3.06,12.0,True
Laconi,2025,12,304.0,False,124.646,2.44,12.0,True
Laerru,2025,1,2.29,True,20.168,0.11,12.0,True
Laerru,2025,2,2.13,True,20.168,0.11,12.0,True
Laerru,2025,3,2.77,True,20.168,0.14,12.0,True
Laerru,2025,4,45.32,True,20.168,2.25,12.0,True
Laerru,2025,5,6.45,True,20.168,0.32,12.0,True
Laerru,2025,6,66.28,True,20.168,3.29,12.0,True
Laerru,2025,7,94.48,True,20.168,4.68,12.0,True
Laerru,2025,8,396.74,True,20.168,19.67,12.0,True
Laerru,2025,9,58.64,True,20.168,2.91,12.0,True
Laerru,2025,10,53.39,True,20.168,2.65,12.0,True
Laerru,2025,11,2.42,True,20.168,0.12,12.0,True
Laerru,2025,12,3.08,True,20.168,0.15,12.0,True
Lanusei,2025,1,172.0,False,53.025,3.24,12.0,True
Lanusei,2025,2,245.0,False,53.025,4.62,12.0,True
Lanusei,2025,3,222.0,False,53.025,4.19,12.0,True
Lanusei,2025,4,447.0,False,53.025,8.43,12.0,True
Lanusei,2025,5,535.0,False,53.025,10.09,12.0,True
Lanusei,2025,6,969.0,False,53.025,18.27,12.0,True
Lanusei,2025,7,1720.0,False,53.025,32.44,12.0,True
Lanusei,2025,8,3702.0,False,53.025,69.82,12.0,True
Lanusei,2025,9,1293.0,False,53.025,24.38,12.0,True
Lanusei,2025,10,635.0,False,53.025,11.98,12.0,True
Lanusei,2025,11,263.0,False,53.025,4.96,12.0,True
Lanusei,2025,12,344.0,False,53.025,6.49,12.0,True
Las Plassas,2025,1,0.27,True,11.078,0.02,12.0,True
Las Plassas,2025,2,0.25,True,11.078,0.02,12.0,True
Las Plassas,2025,3,0.33,True,11.078,0.03,12.0,True
